"ID","Date","Flight","Customer","ATC","Aircraft","Fleet","Fleet ICAO","Service Type","Entity","Code share","DEP","DEP ICAO","ARR","ARR ICAO","Primary Alternate ICAO","Alternate ICAO","STD","Block Out","Takeoff","Landing","Block In","STA","Scheduled Block Time","Actual Block Time","Flight Time","Payload","Planned Trip Fuel","Planned APU/Taxi","Contingency","Primary Alternate fuel","Alternate Fuel","Final Reserve","Additional Fuel","Additional Fuel Intermediate Alt","Extra Fuel","Extra Fuel - Company","Extra Fuel - no reason","Extra Fuel - No Alt","Fuel - No final reserve","Fuel ETOPS","Minimum Takeoff Fuel","Tanker Fuel","Discretionary Fuel","DOW","ZFW","MZFW","Fuel Remaining from Prev Sector (kg)","Fuel Uplift (litres)","Fuel Onboard (kg)","Fuel Uplift (kg)","Fuel Burn (kg)","Fuel In","Zero Fuel","TakeOff Fuel","Specific Gravity","Theorical Burn (Kg)","Gap Burn/Theorical","Corsia","EU","Refuel EU","CH","UK","Loi Resilience (3.15)","Data Complete","Burn Gap","Flight Key"
"7929030","02/08/2026","3V4603","FedEx","TAY7FO","OE-IXE","73K","B738","F","ASLB","","CDG","LFPG","FCO","LIRF","","","02/08/2026 17:41","","","","","02/08/2026 19:50","129","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLIRFOE-IXE020820261741"
"7460909","02/08/2026","3V4408","FedEx","TAY1KU","OE-IWF","73K","B738","F","ASLB","","CDG","LFPG","GOT","ESGG","","","02/08/2026 17:00","","","","","02/08/2026 19:00","120","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGESGGOE-IWF020820261700"
"7963176","02/08/2026","3V1468","ASLB Short haul charter","","OE-IBL","73P","B734","H","ASLB","","SNN","EINN","DOL","LFRG","","","02/08/2026 06:00","","","","","02/08/2026 07:25","85","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EINNLFRGOE-IBL020820260600"
"7456054","02/08/2026","3V4006","FedEx","TAY3WZ","OE-IXR","73K","B738","F","ASLB","","KTW","EPKT","GDN","EPGD","","","02/08/2026 20:30","","","","","02/08/2026 21:31","61","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPKTEPGDOE-IXR020820262030"
"7457120","02/08/2026","3V4472","FedEx","TAY8VC","OE-IWA","73K","B738","F","ASLB","","CDG","LFPG","SVQ","LEZL","","","02/08/2026 18:35","","","","","02/08/2026 21:02","147","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLEZLOE-IWA020820261835"
"8015703","02/08/2026","3V914P","ASL Belgium","","OE-IFB","74Y","B744","P","ASLB","","LGG","EBLG","LEJ","EDDP","","","02/08/2026 15:45","","","","","02/08/2026 16:45","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGEDDPOE-IFB020820261545"
"7460015","02/08/2026","3V4690","FedEx","TAY5TR","OE-IWB","73K","B738","F","ASLB","","OTP","LROP","SOF","LBSF","","","02/08/2026 22:01","","","","","02/08/2026 22:48","47","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LROPLBSFOE-IWB020820262201"
"7321512","02/08/2026","3V400","DHL","","OE-ILC","74Y","B744","F","ASLB","","HKG","VHHH","ALA","UAAA","","","02/08/2026 03:25","","","","","02/08/2026 10:15","410","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","VHHHUAAAOE-ILC020820260325"
"7457972","02/08/2026","3V4412","FedEx","TAY8IT","OE-IXC","73K","B738","F","ASLB","","CDG","LFPG","VIT","LEVT","","","02/08/2026 15:26","","","","","02/08/2026 17:06","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLEVTOE-IXC020820261526"
"7979422","02/08/2026","QY517","DHL","","OE-IFD","74Y","B744","F","ASLB","","ALA","UAAA","LEJ","EDDP","","","02/08/2026 07:20","","","","","02/08/2026 14:55","455","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEDDPOE-IFD020820260720"
"7870597","02/08/2026","QY538","DHL","","OE-IFB","74Y","B744","F","ASLB","","LEJ","EDDP","HKG","VHHH","","","02/08/2026 21:00","","","","","03/08/2026 08:35","695","0","695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDPVHHHOE-IFB020820262100"
"7934087","02/08/2026","3V4603","FedEx","TAY7FO","OE-IXE","73K","B738","F","ASLB","","FCO","LIRF","MLA","LMML","","","02/08/2026 20:40","","","","","02/08/2026 22:04","84","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LIRFLMMLOE-IXE020820262040"
"7459705","02/08/2026","3V4438","FedEx","TAY2RQ","OE-IXO","73K","B738","F","ASLB","","CDG","LFPG","KTW","EPKT","","","02/08/2026 18:30","","","","","02/08/2026 20:36","126","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEPKTOE-IXO020820261830"
"7454609","03/08/2026","3V4237","FedEx","TAY3BS","OE-IXB","73K","B738","F","ASLB","","CDG","LFPG","BSL","LFSB","","","03/08/2026 18:47","","","","","03/08/2026 19:51","64","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLFSBOE-IXB030820261847"
"7430806","03/08/2026","3V4437","FedEx","TAY1MN","OE-IXK","73K","B738","F","ASLB","","CDG","LFPG","LIS","LPPT","","","03/08/2026 01:14","","","","","03/08/2026 03:50","156","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLPPTOE-IXK030820260114"
"7820005","03/08/2026","3V4703","FedEx","TAY1LA","OE-IXJ","73K","B738","F","ASLB","","FCO","LIRF","CDG","LFPG","","","03/08/2026 20:44","","","","","03/08/2026 22:52","128","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LIRFLFPGOE-IXJ030820262044"
"7430418","03/08/2026","3V4537","FedEx","TAY2MN","OE-IXK","73K","B738","F","ASLB","","CMN","GMMN","LIS","LPPT","","","03/08/2026 16:37","","","","","03/08/2026 18:00","83","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","GMMNLPPTOE-IXK030820261637"
"7929058","03/08/2026","3V4998","FedEx","","OE-IBO","73P","B734","F","ASLB","","LGG","EBLG","KTW","EPKT","","","03/08/2026 17:40","","","","","03/08/2026 19:40","120","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGEPKTOE-IBO030820261740"
"7456850","03/08/2026","3V4138","FedEx","TAY6DN","OE-IXR","73K","B738","F","ASLB","","MUC","EDDM","CDG","LFPG","","","03/08/2026 21:02","","","","","03/08/2026 22:40","98","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDMLFPGOE-IXR030820262102"
"7430073","03/08/2026","3V4367","FedEx","TAY8LL","OE-IAM","73P","B734","F","ASLB","","ARN","ESSA","CDG","LFPG","","","03/08/2026 19:15","","","","","03/08/2026 21:55","160","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESSALFPGOE-IAM030820261915"
"7758839","03/08/2026","3V4982","FedEx","TAY6SO","OE-IXV","73K","B738","F","ASLB","","OSL","ENGM","GOT","ESGG","","","03/08/2026 18:10","","","","","03/08/2026 19:08","58","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ENGMESGGOE-IXV030820261810"
"7979400","03/08/2026","QY539","DHL","","OE-IFB","74Y","B744","F","ASLB","","ALA","UAAA","LEJ","EDDP","","","03/08/2026 21:10","","","","","04/08/2026 04:45","455","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEDDPOE-IFB030820262110"
"7430165","03/08/2026","3V4717","FedEx","TAY2DI","OE-IBI","73P","B734","F","ASLB","","MME","EGNV","CDG","LFPG","","","03/08/2026 20:38","","","","","03/08/2026 22:13","95","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGNVLFPGOE-IBI030820262038"
"7452998","03/08/2026","3V4934","FedEx","TAY2ST","OO-IWD","73K","B738","F","ASLB","","STN","EGSS","LGG","EBLG","","","03/08/2026 21:40","","","","","03/08/2026 22:40","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGSSEBLGOO-IWD030820262140"
"7974428","03/08/2026","3V4678","FedEx","TAY5KW","OE-IBO","73P","B734","F","ASLB","","KTW","EPKT","CDG","LFPG","","","03/08/2026 20:43","","","","","03/08/2026 22:54","131","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPKTLFPGOE-IBO030820262043"
"7458402","03/08/2026","3V4363","FedEx","TAY8SR","OE-IXM","73K","B738","F","ASLB","","MUC","EDDM","LGG","EBLG","","","03/08/2026 21:20","","","","","03/08/2026 22:32","72","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDMEBLGOE-IXM030820262120"
"7531005","03/08/2026","3V4180","FedEx","TAY6TR","OE-IWE","73K","B738","F","ASLB","","STR","EDDS","CDG","LFPG","","","03/08/2026 20:30","","","","","03/08/2026 21:51","81","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDSLFPGOE-IWE030820262030"
"7979427","03/08/2026","3V400","DHL","","OE-ILC","74Y","B744","F","ASLB","","ALA","UAAA","LGG","EBLG","","","03/08/2026 21:10","","","","","04/08/2026 05:00","470","0","470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEBLGOE-ILC030820262110"
"7979286","03/08/2026","3V812","Rich Sales","","OE-IFK","74Y","B744","F","ASLB","","ALA","UAAA","LGG","EBLG","","","03/08/2026 03:50","","","","","03/08/2026 11:40","470","0","470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEBLGOE-IFK030820260350"
"7460595","03/08/2026","3V4750","FedEx","TAY6SF","OE-IWB","73K","B738","F","ASLB","","SOF","LBSF","OTP","LROP","","","03/08/2026 17:30","","","","","03/08/2026 18:21","51","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LBSFLROPOE-IWB030820261730"
"7698231","03/08/2026","3V4159","FedEx","TAY5VA","OE-IXF","73K","B738","F","ASLB","","GVA","LSGG","LYS","LFLL","","","03/08/2026 19:06","","","","","03/08/2026 19:47","41","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LSGGLFLLOE-IXF030820261906"
"7974425","03/08/2026","3V4537","FedEx","TAY2MN","OE-IXK","73K","B738","F","ASLB","","LIS","LPPT","CDG","LFPG","","","03/08/2026 18:45","","","","","03/08/2026 21:23","158","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LPPTLFPGOE-IXK030820261845"
"7460455","03/08/2026","3V4315","FedEx","TAY6IX","OE-IWF","73K","B738","F","ASLB","","RIX","EVRA","WAW","EPWA","","","03/08/2026 17:35","","","","","03/08/2026 18:50","75","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EVRAEPWAOE-IWF030820261735"
"7929158","03/08/2026","3V4962","FedEx","TAY9SL","OE-IMC","73K","B738","F","ASLB","","BSL","LFSB","LGG","EBLG","","","03/08/2026 20:41","","","","","03/08/2026 21:43","62","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFSBEBLGOE-IMC030820262041"
"7655358","03/08/2026","3V4572","FedEx","TAY2VQ","OE-IWA","73K","B738","F","ASLB","","VIT","LEVT","CDG","LFPG","","","03/08/2026 20:20","","","","","03/08/2026 22:02","102","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVTLFPGOE-IWA030820262020"
"7429430","03/08/2026","3V4367","FedEx","TAY8LL","OE-IAM","73P","B734","F","ASLB","","TLL","EETN","ARN","ESSA","","","03/08/2026 17:22","","","","","03/08/2026 18:25","63","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EETNESSAOE-IAM030820261722"
"7454832","03/08/2026","3V4516","FedEx","TAY2KU","OE-IXS","73K","B738","F","ASLB","","TKU","EFTU","CDG","LFPG","","","03/08/2026 18:43","","","","","03/08/2026 21:34","171","0","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EFTULFPGOE-IXS030820261843"
"7459474","03/08/2026","3V4315","FedEx","TAY6IX","OE-IWF","73K","B738","F","ASLB","","WAW","EPWA","CDG","LFPG","","","03/08/2026 19:40","","","","","03/08/2026 22:05","145","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPWALFPGOE-IWF030820261940"
"7455674","03/08/2026","3V4982","FedEx","TAY6SO","OE-IXV","73K","B738","F","ASLB","","GOT","ESGG","CDG","LFPG","","","03/08/2026 19:58","","","","","03/08/2026 22:03","125","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESGGLFPGOE-IXV030820261958"
"7324728","03/08/2026","3V400","DHL","","OE-ILC","74Y","B744","F","ASLB","","HKG","VHHH","ALA","UAAA","","","03/08/2026 12:50","","","","","03/08/2026 19:40","410","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","VHHHUAAAOE-ILC030820261250"
"7459844","03/08/2026","3V4139","FedEx","TAY4RQ","OE-IXO","73K","B738","F","ASLB","","BRQ","LKTB","CDG","LFPG","","","03/08/2026 19:30","","","","","03/08/2026 21:30","120","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LKTBLFPGOE-IXO030820261930"
"7455090","03/08/2026","3V4337","FedEx","TAY6BS","OE-IXB","73K","B738","F","ASLB","","BSL","LFSB","CDG","LFPG","","","03/08/2026 15:23","","","","","03/08/2026 16:34","71","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFSBLFPGOE-IXB030820261523"
"7914425","03/08/2026","QY539","DHL","","OE-IFB","74Y","B744","F","ASLB","","HKG","VHHH","ALA","UAAA","","","03/08/2026 12:50","","","","","03/08/2026 19:40","410","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","VHHHUAAAOE-IFB030820261250"
"7459360","03/08/2026","3V4750","FedEx","TAY6SF","OE-IWB","73K","B738","F","ASLB","","OTP","LROP","CDG","LFPG","","","03/08/2026 19:11","","","","","03/08/2026 22:15","184","0","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LROPLFPGOE-IWB030820261911"
"7454438","03/08/2026","3V4357","FedEx","TAY1BS","OE-IXB","73K","B738","F","ASLB","","BSL","LFSB","CDG","LFPG","","","03/08/2026 20:50","","","","","03/08/2026 22:05","75","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFSBLFPGOE-IXB030820262050"
"7839882","03/08/2026","3V4702","FedEx","TAY1LA","OE-IXE","73K","B738","F","ASLB","","MLA","LMML","VCE","LIPZ","","","03/08/2026 17:12","","","","","03/08/2026 19:20","128","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LMMLLIPZOE-IXE030820261712"
"7429184","03/08/2026","3V4717","FedEx","TAY2DI","OE-IBI","73P","B734","F","ASLB","","EDI","EGPH","MME","EGNV","","","03/08/2026 19:05","","","","","03/08/2026 19:53","48","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGPHEGNVOE-IBI030820261905"
"7430492","03/08/2026","3V4437","FedEx","TAY1MN","OE-IXK","73K","B738","F","ASLB","","LIS","LPPT","CMN","GMMN","","","03/08/2026 04:55","","","","","03/08/2026 06:20","85","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LPPTGMMNOE-IXK030820260455"
"7767329","03/08/2026","XY735","FedEx","","OE-IXW","73K","B738","F","ASLB","","LGG","EBLG","LGG","EBLG","","","03/08/2026 23:00","","","","","04/08/2026 03:00","240","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGEBLGOE-IXW030820262300"
"7458589","03/08/2026","3V4363","FedEx","TAY8SR","OE-IXM","73K","B738","F","ASLB","","TSR","LRTR","MUC","EDDM","","","03/08/2026 18:40","","","","","03/08/2026 20:12","92","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LRTREDDMOE-IXM030820261840"
"7457627","03/08/2026","3V4912","FedEx","TAY9VL","OE-IXC","73K","B738","F","ASLB","","VLC","LEVC","BCN","LEBL","","","03/08/2026 18:45","","","","","03/08/2026 19:40","55","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVCLEBLOE-IXC030820261845"
"7456360","03/08/2026","3V4138","FedEx","TAY6DN","OE-IXR","73K","B738","F","ASLB","","GDN","EPGD","MUC","EDDM","","","03/08/2026 18:34","","","","","03/08/2026 20:05","91","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPGDEDDMOE-IXR030820261834"
"7698459","03/08/2026","3V4159","FedEx","TAY5VA","OE-IXF","73K","B738","F","ASLB","","LYS","LFLL","CDG","LFPG","","","03/08/2026 20:37","","","","","03/08/2026 21:50","73","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFLLLFPGOE-IXF030820262037"
"7654693","03/08/2026","3V4912","FedEx","TAY9VL","OE-IXH","73K","B738","F","ASLB","","BCN","LEBL","LGG","EBLG","","","03/08/2026 20:40","","","","","03/08/2026 22:46","126","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEBLEBLGOE-IXH030820262040"
"7655485","03/08/2026","3V4572","FedEx","TAY2VQ","OE-IWA","73K","B738","F","ASLB","","SVQ","LEZL","VIT","LEVT","","","03/08/2026 18:05","","","","","03/08/2026 19:27","82","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEZLLEVTOE-IWA030820261805"
"7818890","03/08/2026","3V4702","FedEx","TAY7VC","OE-IXE","73K","B738","F","ASLB","","VCE","LIPZ","CDG","LFPG","","","03/08/2026 20:20","","","","","03/08/2026 22:08","108","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LIPZLFPGOE-IXE030820262020"
"7451461","03/08/2026","3V4335","FedEx","TAY9MS","OE-IXA","73K","B738","F","ASLB","","AMS","EHAM","CDG","LFPG","","","03/08/2026 21:00","","","","","03/08/2026 22:19","79","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EHAMLFPGOE-IXA030820262100"
"7516058","03/08/2026","3V4372","FedEx","TAY4BC","OE-IXC","73K","B738","F","ASLB","","BCN","LEBL","CDG","LFPG","","","03/08/2026 20:50","","","","","03/08/2026 22:49","119","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEBLLFPGOE-IXC030820262050"
"7974427","04/08/2026","3V4537","FedEx","TAY2MN","OE-IBO","73P","B734","F","ASLB","","LIS","LPPT","CDG","LFPG","","","04/08/2026 18:45","","","","","04/08/2026 21:23","158","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LPPTLFPGOE-IBO040820261845"
"7655407","04/08/2026","3V4578","FedEx","TAY7SR","OE-IWE","73K","B738","F","ASLB","","MUC","EDDM","TSR","LRTR","","","04/08/2026 04:20","","","","","04/08/2026 05:46","86","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDMLRTROE-IWE040820260420"
"7698244","04/08/2026","3V4812","FedEx","TAY1VQ","OE-IXM","73K","B738","F","ASLB","","MAD","LEMD","SVQ","LEZL","","","04/08/2026 05:40","","","","","04/08/2026 06:49","69","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEMDLEZLOE-IXM040820260540"
"7531170","04/08/2026","3V4472","FedEx","TAY8VC","OE-IXA","73K","B738","F","ASLB","","VIT","LEVT","VLC","LEVC","","","04/08/2026 05:25","","","","","04/08/2026 06:25","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVTLEVCOE-IXA040820260525"
"7698375","04/08/2026","3V4159","FedEx","TAY5VA","OE-IWB","73K","B738","F","ASLB","","LYS","LFLL","CDG","LFPG","","","04/08/2026 20:37","","","","","04/08/2026 21:50","73","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFLLLFPGOE-IWB040820262037"
"7456559","04/08/2026","3V4912","FedEx","TAY9VL","OE-IXA","73K","B738","F","ASLB","","VLC","LEVC","BCN","LEBL","","","04/08/2026 18:45","","","","","04/08/2026 19:40","55","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVCLEBLOE-IXA040820261845"
"7839896","04/08/2026","3V4702","FedEx","TAY1LA","OE-IWA","73K","B738","F","ASLB","","MLA","LMML","VCE","LIPZ","","","04/08/2026 17:12","","","","","04/08/2026 19:20","128","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LMMLLIPZOE-IWA040820261712"
"7457153","04/08/2026","3V4363","FedEx","TAY8SR","OE-IWE","73K","B738","F","ASLB","","TSR","LRTR","MUC","EDDM","","","04/08/2026 18:40","","","","","04/08/2026 20:12","92","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LRTREDDMOE-IWE040820261840"
"7429164","04/08/2026","3V4617","FedEx","TAY1DI","OE-IAM","73P","B734","F","ASLB","","CDG","LFPG","MME","EGNV","","","04/08/2026 01:52","","","","","04/08/2026 03:28","96","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEGNVOE-IAM040820260152"
"7430098","04/08/2026","3V4717","FedEx","TAY2DI","OE-IAM","73P","B734","F","ASLB","","MME","EGNV","CDG","LFPG","","","04/08/2026 20:38","","","","","04/08/2026 22:13","95","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGNVLFPGOE-IAM040820262038"
"7788560","04/08/2026","3V4482","FedEx","TAY5SO","OE-IXK","73K","B738","F","ASLB","","CDG","LFPG","OSL","ENGM","","","04/08/2026 02:50","","","","","04/08/2026 05:10","140","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGENGMOE-IXK040820260250"
"7455347","04/08/2026","3V4982","FedEx","TAY6SO","OE-IXK","73K","B738","F","ASLB","","GOT","ESGG","CDG","LFPG","","","04/08/2026 19:58","","","","","04/08/2026 22:03","125","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESGGLFPGOE-IXK040820261958"
"7818953","04/08/2026","3V4702","FedEx","TAY7VC","OE-IWA","73K","B738","F","ASLB","","VCE","LIPZ","CDG","LFPG","","","04/08/2026 20:20","","","","","04/08/2026 22:08","108","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LIPZLFPGOE-IWA040820262020"
